Unnamed: 0,Clothing ID,Age,Title,Review Text_x,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Sentiment,Review Text_y,Original Rating,Predicted Sentiment,Predicted Sentiment Label
4235,1081,39,Comfy and nice contrast,I seen dress holding decided try regualar size store keep mind next binge cut flattering length jsut knee would get petite one would others mentioend wear belt overall fit like nice comfy tshirt comfy skirt dress nice,5,1,15,General Petite,Dresses,Dresses,1,I seen dress holding decided try regualar size store keep mind next binge cut flattering length jsut knee would get petite one would others mentioend wear belt overall fit like nice comfy tshirt comfy skirt dress nice,5,1,Positive
4236,1081,60,Dressed to impress.,This dress cute comfortable wearing lot different kind event happy purchase,5,1,1,General Petite,Dresses,Dresses,1,This dress cute comfortable wearing lot different kind event happy purchase,5,1,Positive
4237,1086,31,"Nice fall dress, but didn't fit me well",For reference athleticmuscular body type broad shoulder slim hip im bit confused sizing especially based review mentioning needed size ordered x swimming usually quite comfortable size small im sure x still big perhaps need hip dress work really hanging figure flattering im sure ordering xx would make thi,3,1,1,General,Dresses,Dresses,0,For reference athleticmuscular body type broad shoulder slim hip im bit confused sizing especially based review mentioning needed size ordered x swimming usually quite comfortable size small im sure x still big perhaps need hip dress work really hanging figure flattering im sure ordering xx would make thi,3,1,Positive
4238,857,49,Comfy and warm,I gave three star due personal preference real flaw product comfortable jerseystyle shirt quite warm one issue shirt wanted wear well spring think itll warm live northeast also felt fit tt generous fit expected another negative wanted fitted body however keep,3,1,1,General,Tops,Knits,0,I gave three star due personal preference real flaw product comfortable jerseystyle shirt quite warm one issue shirt wanted wear well spring think itll warm live northeast also felt fit tt generous fit expected another negative wanted fitted body however keep,3,1,Positive
4239,1086,35,Love this dress,This comfortable dress ever soft typically wear size small fit true size long enough wear work love look great w flat summer going look great w boot,5,1,0,General,Dresses,Dresses,1,This comfortable dress ever soft typically wear size small fit true size long enough wear work love look great w flat summer going look great w boot,5,1,Positive
4240,1081,28,,Very cute comfortable wear tights boot spring flag flattering fit someone smaller upper body bottom half,4,1,2,General Petite,Dresses,Dresses,1,Very cute comfortable wear tights boot spring flag flattering fit someone smaller upper body bottom half,4,1,Positive
4241,1068,60,Cargo pants with style and comfort!,Like pant saledoes get better,5,1,0,General Petite,Bottoms,Pants,1,Like pant saledoes get better,5,1,Positive
4242,1086,59,Everything summer,I meant order online forgot happy able get one store yesterday everything summer dress flowy lightweight great print cant believe there review still available every size reference got small dress thought would make look wide straight across fact really great flow cut well grab,5,1,4,General,Dresses,Dresses,1,I meant order online forgot happy able get one store yesterday everything summer dress flowy lightweight great print cant believe there review still available every size reference got small dress thought would make look wide straight across fact really great flow cut well grab,5,1,Positive
4243,1081,29,So cute,This way better expected tt flattering material top section thinner side soft comfortable skirt section little shorter side tights think could still make wearable work,4,1,0,General,Dresses,Dresses,1,This way better expected tt flattering material top section thinner side soft comfortable skirt section little shorter side tights think could still make wearable work,4,1,Positive
4244,624,46,,Cute comfy look like able dress bit fabric fit great,5,1,0,Initmates,Intimate,Lounge,1,Cute comfy look like able dress bit fabric fit great,5,1,Positive
4245,837,35,Great design with cheap fabric. not worth it.,Really wanted like took chance based review even sale price addtl discount basically blouse fabric design detailwork much expensive blouse white sheer fabric wrinkle easily black could probably get away white show many flaw wrinkle sad send back,2,0,0,General,Tops,Blouses,-1,Really wanted like took chance based review even sale price addtl discount basically blouse fabric design detailwork much expensive blouse white sheer fabric wrinkle easily black could probably get away white show many flaw wrinkle sad send back,2,1,Positive
4246,1053,45,Odd proportions for me,I ordered large hopeful would comfy stylish others reviewed ran little small top button bulged chest hard put bottom part fit well although flattened butt unflatteringly im sure work wasnt right fit sent back,3,0,0,General,Bottoms,Pants,0,I ordered large hopeful would comfy stylish others reviewed ran little small top button bulged chest hard put bottom part fit well although flattened butt unflatteringly im sure work wasnt right fit sent back,3,1,Positive
4247,1053,38,"Pretty, but a bit small",I cant decide pant trying store soft beautiful blue color however found bit small usually take l retailer pant tight probably could pull tunic top however spite fabric fit comfortable good alternative denim slender rather curvy,4,1,12,General,Bottoms,Pants,1,I cant decide pant trying store soft beautiful blue color however found bit small usually take l retailer pant tight probably could pull tunic top however spite fabric fit comfortable good alternative denim slender rather curvy,4,1,Positive
4248,1081,36,,This dress cute definitely highly reviewer stated,4,1,0,General,Dresses,Dresses,1,This dress cute definitely highly reviewer stated,4,1,Positive
4249,1081,30,Easy peasy,What great find easy dress comfortable fit fabric skirt fabric pretty form fitting something comfortably wear work versatile piece otherwise button sleeve nice touch,5,1,0,General,Dresses,Dresses,1,What great find easy dress comfortable fit fabric skirt fabric pretty form fitting something comfortably wear work versatile piece otherwise button sleeve nice touch,5,1,Positive
4250,1081,24,,I really like look dress ended returning short shoulder area also big,3,1,1,General,Dresses,Dresses,0,I really like look dress ended returning short shoulder area also big,3,1,Positive
4251,1024,66,So good,At pound short waist hard find attractive jean hit jackpot theyre comfortable slimming perfect rise length ordered size go size love button closure instead zipper much better citizen boyfriend cost twice much try wont disappointed,5,1,0,General,Bottoms,Jeans,1,At pound short waist hard find attractive jean hit jackpot theyre comfortable slimming perfect rise length ordered size go size love button closure instead zipper much better citizen boyfriend cost twice much try wont disappointed,5,1,Positive
4252,1086,66,Not for me,Took another reviewer advice sized xl unfortunately grabbed around midsection wasnt attractive love color dreamy soft sleeve attractive le toned arm problem side view emphasized tummy cling could see lot bra larger size armhole large sadly returned,3,1,2,General,Dresses,Dresses,0,Took another reviewer advice sized xl unfortunately grabbed around midsection wasnt attractive love color dreamy soft sleeve attractive le toned arm problem side view emphasized tummy cling could see lot bra larger size armhole large sadly returned,3,1,Positive
4253,995,48,Cuter in person,Dont think photo skirt justice flattering fit kind skirt youll wear summer,5,1,0,General,Bottoms,Skirts,1,Dont think photo skirt justice flattering fit kind skirt youll wear summer,5,1,Positive
